Artikelnummer;Artikelbezeichnung;EAN;Netto
8903075;Musikspieluhr Toopi Hund 17cm;3700335230758;15.5
8903077;Toopi Hund Pyjamabeutel 50cm ;3700335230772;18.95
8903078;Toopi Hund 80 cm             ;3700335230789;35
8903080;Handpuppe Hase Kirsche 28cm  ;3700335230802;10
8903081;Handpuppe Bär kleiner Bär 28c;3700335230819;10
8903082;Handpuppe Hund Toopi Boy 28cm;3700335230826;10
8903083;Handpuppe Hund Toopi Girl 28c;3700335230833;10
8903084;Handpuppe Hase Happy 28cm    ;3700335230840;10
8903085;Handpuppe Maus Pearly 28cm   ;3700335230857;10
8903105;Schaf mit Rassel,3x2ass 15cm ;3700335231052;5
8903106;Hase mit Rassel,3x2ass 15cm  ;3700335231069;5
8903107;Küken mit Schmusetuch,6x1ass ;3700335231076;7
8903130;Ballerina 23cm 6x1ass        ;3700335231304;10
8903131;Ballerina 36cm 2x1ass        ;3700335231311;13.5
8903132;Schmusepuppe Pretty,rosa 28cm;3700335231328;12.85
8903133;Schmusepuppe Pretty,lollipop ;3700335231335;12.85
8903135;Schmusepuppe Pretty,rosa 60cm;3700335231359;25.25
8903147;Tatoo Schmusetuch Schmusetuch;3700335231472;8.5
8903148;Tatoo Schmusetuch Katze 25cm ;3700335231489;7.55
8903149;Tatoo Schmusetuch Panda 25cm ;3700335231496;7.55
8903150;Tatoo Schmusetuch Fuchs 25cm ;3700335231502;7.55
8903151;Tatoo Schmusetuch Hase 25cm  ;3700335231519;7.55
8903152;Tatoo Schmusetuch Hund 25cm  ;3700335231526;7.55
8903153;Tatoo Schmusetuch Katze 25cm ;3700335231533;7.55
8903155;Tatoo Schmusetuch Hund 28cm  ;3700335231557;8.5
8903156;Tatoo Schmusetuch Bär 28cm   ;3700335231564;8.5
8903157;Tatoo Schmusetuch Hund,pink 2;3700335231571;9.6
8903158;Tatoo Schmusetuch Schaf 28cm ;3700335231588;9.6
8903234;Kuscheldecke Löwe 100x100cm  ;3700335232349;35
8903235;Kuscheldecke Herz 100x100cm  ;3700335232356;35
8903237;Kuscheldecke Wassermelone 100;3700335232370;35
8903238;Kissen Bär 30cm 30cm         ;3700335232387;10
8903239;Kissen Katze 30cm            ;3700335232394;10
8903246;Kissen Hase 30cm             ;3700335232462;10
8903247;Kissen Panda 30cm            ;3700335232479;10
8903248;Kissen Löwe 30cm             ;3700335232486;10
8903249;Kissen Hund 30cm             ;3700335232493;10
8903264;Kissen Vogel 30cm            ;3700335232646;10
8903265;Bär Schmusetuch, weiss 19cm  ;3700335232653;11.55
8903266;Bär Schmusetuch, rosa 19cm   ;3700335232660;11.55
8903267;Bär Schmusetuch, blau 19cm   ;3700335232677;11.55
8903268;Schlenker-Bär,weiss 20cm     ;3700335232684;11.55
8903269;Schlenker-Bär,rose 20cm      ;3700335232691;11.55
8903270;Schlenker-Bär,blau 20cm      ;3700335232707;11.55
8903275;Schmusetuch Einhorn,gold 22cm;3700335232752;13
8903276;Schmusetuch Einhorn,silber 22;3700335232769;13
8903277;Schmusetuch Einhorn,rosa 22cm;3700335232776;13
8903280;Flamingo mit Schnullerhalter ;3700335232806;9.85
8903281;Flamingo mit Schmusetuch 25cm;3700335232813;10.25
8903282;Flamingo Schmusetuch 24cm    ;3700335232820;12.5
8903283;Schlenker-Flamingo 30cm      ;3700335232837;13.6
8903284;Flamingo 55cm                ;3700335232844;18.95
8903285;Krokodil mit Schnullerhalter ;3700335232851;9.85
8903286;Krokodil mit Schmusetuch 20cm;3700335232868;10.25
8903287;Krokodil Schmusetuch 22cm    ;3700335232875;12.5
8903288;Schlenker-Krokodil 30cm      ;3700335232882;13.6
8903289;Krokodil 55cm                ;3700335232899;18.95
8903290;Tutti Frutti Hase kleiner Ste;3700335232905;7.55
8903291;Tutti Frutti Hase Atawa 21cm ;3700335232912;7.55
8903292;Tutti Frutti Hase Erdbeere 21;3700335232929;7.55
8903293;Tutti Frutti Hase Gänseblume ;3700335232936;7.55
8903294;Tutti Frutti Hase Bamboo 21cm;3700335232943;7.55
8903295;Storch mit Schnullerhalter 24;3700335232950;9.85
8903296;Storch 36cm                  ;3700335232967;11.55
8903297;Storch Schmusetuch 24cm      ;3700335232974;11.55
8903298;Tutti Frutti Hase Mint 21cm  ;3700335232981;7.55
8903299;Tutti Frutti Hase Tiblue 21cm;3700335232998;7.55
8903300;Tutti Frutti Hase Rosette 21c;3700335233001;7.55
8903301;Hippo mit Schnullerhalter 20c;3700335233018;9.85
8903302;Hippo mit Schmusetuch 20cm   ;3700335233025;10.25
8903303;Hippo Schmusetuch 20cm       ;3700335233032;12.5
8903304;Schlenker-Hippo 30cm         ;3700335233049;13.6
8903305;Hippo 55cm                   ;3700335233056;18.95
8903307;Nachtlicht Hippo 20cm        ;3700335233070;11.55
8903308;Hippo 80cm                   ;3700335233087;39.6
8903310;Einhorn Rassel mit Schmusetuc;3700335233100;10
8903311;Füsslinge Einhorn mit Rassel ;3700335233117;9.6
8903312;Einhorn Schmusetuch 20cm     ;3700335233124;10
8903313;Schlenker-Einhorn 22cm       ;3700335233131;10
8903314;Schlenker-Einhorn 30cm       ;3700335233148;15.25
8903315;Einhorn Pyjamabeutel 45cm    ;3700335233155;21.65
8903316;Musikspieldose Einhorn 17cm  ;3700335233162;15.25
8903317;Nachtlicht Einhorn 20cm      ;3700335233179;11.55
8903318;Kuscheldecke Einhorn rosa 100;3700335233186;35
8903320;Handpuppe Einhorn 25cm       ;3700335233209;10
8903321;Handpuppe Flamingo 25cm      ;3700335233216;10
8903322;Handpuppe Hippo 25cm         ;3700335233223;10
8903323;Handpuppe KroKo 25cm         ;3700335233230;10
8903324;Handpuppe Tukan 25cm         ;3700335233247;10
8903325;Handpuppe Hase 25cm          ;3700335233254;10
8903326;Handpuppe Esel 25cm          ;3700335233261;10
8903327;Handpuppe Ananas 25cm        ;3700335233278;10
8903328;Handpuppe Löwe 25cm          ;3700335233285;10
8903330;Musikspieluhr Vogel 17cm     ;3700335233308;11.1
8903331;Musikspieluhr Katze 17cm     ;3700335233315;11.1
8903332;Musikspieluhr Hase 17cm      ;3700335233322;11.1
8903333;Musikspieluhr Hund 17cm      ;3700335233339;11.1
8903334;Musikspieluhr Panda 17cm     ;3700335233346;11.1
8903335;Musikspieluhr Bär 17cm       ;3700335233353;11.1
8903336;Kuscheldecke Einhorn grau 100;3700335233360;35
8903337;Hase mit Schmusetuch,rosa 10c;3700335233377;6.3
8903338;Hase mit Schmusetuch,himmelbl;3700335233384;6.3
8903340;Schmusetuch Gänseblume 13cm  ;3700335233407;10
8903341;Schmusetuch Schmetterling 13c;3700335233414;10
8903342;Schmusetuch Eskimo 13cm      ;3700335233421;10
8903343;Schmusetuch Kätzchen 13cm    ;3700335233438;10
8903349;Musikmobile Tropicool        ;3700335233490;29.5
8903355;Flamingo Nachtlicht 20cm     ;3700335233551;11.55
8903356;Flamingo 80cm                ;3700335233568;39.6
8903357;Krokodil Nachtlicht 20cm     ;3700335233575;11.55
8903358;Krokodil 80cm                ;3700335233582;39.6
8903360;Musikspieldose Kirsche Hase17;3700335233605;15.25
8903361;Musikspieldose Bär 17cm      ;3700335233612;15.25
8903362;Musikspieldose Bonbon Hase,ro;3700335233629;15.25
8903363;Musikspieldose Bonbon Hase,bl;3700335233636;15.25
8903364;Musikspieldose Bonbon Hase,ta;3700335233643;15.25
8903366;Trophäe Einhorn Durchmesser 3;3700335233667;25.25
8903367;Trophäe Flamingo Durchmesser ;3700335233674;25.25
8903369;Trophäe Löwe Durchmesser 30cm;3700335233698;25.25
8903370;Löwe mit Schnullerhalter 20cm;3700335233704;9.85
8903371;Löwe mit Schmusetuch 20cm    ;3700335233711;10.25
8903372;Löwe Schmusetuch 20cm        ;3700335233728;12.5
8903373;Schlenker-Löwe 30cm          ;3700335233735;13.6
8903374;Löwe 55cm                    ;3700335233742;18.95
8903375;Bonbon Hase,rosa 16cm        ;3700335233759;8.05
8903376;Bonbon Hase,blau 16cm        ;3700335233766;8.05
8903377;Bonbon Hase,taupe 16cm       ;3700335233773;8.05
8903378;Bonbon Hase,rosa 25cm        ;3700335233780;13.5
8903379;Bonbon Hase,blau 25cm        ;3700335233797;13.5
8903380;Bonbon Hase,taupe 25cm       ;3700335233803;13.5
8903383;Musikmobile Kirsche Hase     ;3700335233834;29.5
8903385;Mini Schmusetuch 3x2ass 17cm ;3700335233858;9.05
8903387;Tatoo Schmusetuch Hippo,rosa ;3700335233872;7.55
8903388;Tatoo Schmusetuch Hund,blau 1;3700335233889;7.55
8903389;Tatoo Schmusetuch Hase,mandel;3700335233896;7.55
8903395;Wunsch-Hase 26cm             ;3700335233957;11.55
8903396;Wunsch-Katze Indien 26cm     ;3700335233964;11.55
8903397;Wunsch-Fuchs 26cm            ;3700335233971;11.55
8903398;Wunsch-Bär 26cm              ;3700335233988;11.55
8903399;Wunsch-Maus 26cm             ;3700335233995;11.55
8903400;Stoffpuppe Oriane 30cm       ;3700335234008;15.25
8903401;Stoffpuppe Agathe 30cm       ;3700335234015;15.25
8903402;Stoffpuppe Perline 30cm      ;3700335234022;15.25
8903403;Meerjungfrau May 30cm        ;3700335234039;13.5
8903404;Meerjungfrau Taissa 30cm     ;3700335234046;13.5
8903405;Meerjungfrau Alizee 30cm     ;3700335234053;13.5
8903408;Nachtlicht Löwe Nachtlicht 20;3700335234084;11.55
8903409;Löwe 80cm                    ;3700335234091;39.6
8903410;Bär Collection,weiss 60cm    ;3700335234107;50
8903411;Bär Collection,rot 60cm      ;3700335234114;50
8903412;Bär Collection,nachtblau 60cm;3700335234121;50
8903413;Bär Collection,weiss 80cm    ;3700335234138;85
8903414;Bär Collection,rot 80cm      ;3700335234145;85
8903415;Bär Collection,nachtblau 80cm;3700335234152;85
8903416;Bär Collection,weiss 120cm   ;3700335234169;176
8903417;Bär Collection,rot 120cm     ;3700335234176;176
8903418;Bär Collection,nachtblau 120c;3700335234183;176
8903419;Bär Collection,weiss 200cm   ;3700335234190;855
8903420;Bär Collection,rot 200cm     ;3700335234206;855
8903421;Bär Collection,nachtblau 200c;3700335234213;855
8903424;Schnullerkette Vanille&Erdbee;3700335234244;4.5
8903425;Schnullerkette Schoko & Minze;3700335234251;4.5
8903426;Clip Vanille & Erdbeere 9cm 9;3700335234268;3.75
8903427;Clip Schoko & Minze 9cm 7x1as;3700335234275;3.75
8903428;Nachtlicht,vanille erdbeer 9c;3700335234282;8.5
8903429;Nachtlichtt,apfel zitrone 9cm;3700335234299;8.5
8903430;Nachtlicht,schoko minze 9cm 3;3700335234305;8.5
8903431;Stoffpuppe Oriane 60cm       ;3700335234312;26.95
8903432;Stoffpuppe Agathe 60cm       ;3700335234329;26.95
8903436;Musikmobile Einhorn          ;3700335234367;29.5
8903441;Display Gesundheitsheft 6x1as;3700335234411;9.85
8903442;Füsslinge mit Rassel Flamingo;3700335234428;9.6
8903443;Füsslinge mit Rassel Krokodil;3700335234435;9.6
8903444;Füsslinge mit Rassel Hippo 0-;3700335234442;9.6
8903445;Füsslinge mit Rassel Löwe 0-6;3700335234459;9.6
8903450;Bär Collection,weiss 40cm    ;3700335234503;25.25
8903451;Bär Collection,dunkelrosa 40c;3700335234510;25.25
8903452;Bär Collection,hellblau 40cm ;3700335234527;25.25
8903453;Bär Collection,nachtblau 40cm;3700335234534;25.25
8903454;Bär Collection,rot 40cm      ;3700335234541;25.25
8903455;Bär Collection,schwarz 40cm  ;3700335234558;25.25
8903456;Bär Collection,dunkelrosa 60c;3700335234565;50
8903457;Bär Collection,hellblau 60cm ;3700335234572;50
8903458;Bär Collection,schwarz 60cm  ;3700335234589;50
8903459;Bär Collection,dunkelrosa 80c;3700335234596;85
8903460;Bär Collection,hellblau 80cm ;3700335234602;85
8903461;Bär Collection,schwarz 80cm  ;3700335234619;85
8903462;Bär Collection,dunkelrosa 120;3700335234626;176
8903463;Bär Collection,hellblau 120cm;3700335234633;176
8903464;Bär Collection,schwarz 120cm ;3700335234640;176
8903465;Bär Collection,schwarz 200cm ;3700335234657;855
8903470;Traumfänger Bär,rosa 22cm    ;3700335234701;12.15
8903471;Traumfänger Bär,rosa 30cm    ;3700335234718;15.5
8903472;Traumfänger Bär,rosa 40cm    ;3700335234725;17.45
8903473;Traumfänger Bär,blau 22cm    ;3700335234732;12.15
8903474;Traumfänger Bär,blau 30cm    ;3700335234749;15.5
8903475;Traumfänger Bär,blau 40cm    ;3700335234756;17.45
8903476;Traumfänger Bär,beige 22cm   ;3700335234763;12.15
8903477;Traumfänger Bär,beige 30cm   ;3700335234770;15.5
8903478;Traumfänger Bär,beige 40cm   ;3700335234787;17.45
8903479;Display Lady Puppen 25cm 5x1a;3700335234794;9.6
8903484;Schnullerkette&Rassel 21cm as;3700335234848;7.55
8903485;Hase mit Schmusetuch,blanc   ;3700335234855;13.5
8903486;Hase mit Schmusetuch,rosa    ;3700335234862;13.5
8903487;Hase mit Schmusetuch,mandel  ;3700335234879;13.5
8903488;Hase Schmusetuch,weiss       ;3700335234886;13
8903489;Hase Schmusetuch,rosa        ;3700335234893;13
8903490;Hase Schmusetuch,mandel      ;3700335234909;13
8903491;Musikspieluhr Hase,weiss 20cm;3700335234916;16.65
8903492;Musikspieldose Hase,rosa 20cm;3700335234923;16.65
8903493;Musikspieldose Hase,mandel 20;3700335234930;16.65
8903494;Hase Pyjamabeutel,weiss      ;3700335234947;27.5
8903495;Hase Pyjamabeutel,rosa       ;3700335234954;27.5
8903496;Hase Pyjamabeutel,mandel     ;3700335234961;27.5
8903497;Hase Gesundheits-Set ,weiss  ;3700335234978;19.5
8903498;Hase Gesundheits-Set,rosa    ;3700335234985;19.5
8903499;Hase Gesundheits-Set,mandel  ;3700335234992;19.5
8903503;Hase Ball&Rassel,ass         ;3700335235036;8.5
8903505;Maus Suzie 50cm              ;3700335235050;25.25
8903506;Maus Suzie 19cm              ;3700335235067;10
8903507;Maus Leonie 19cm             ;3700335235074;10
8903508;Maus Emile 19cm              ;3700335235081;10
8903509;Maus Bulu 19cm               ;3700335235098;10
8903510;Hase Stern Schmusetuch mit Sc;3700335235104;7.45
8903511;Hase Matrose Schmusetuch mit ;3700335235111;7.45
8903512;Kleiner Prinz Bär Schmusetuch;3700335235128;7.45
8903513;Hase Stern mit Schmusetuch 10;3700335235135;8.75
8903514;Hase Matrose Schmusetuch     ;3700335235142;8.75
8903515;Kleiner Prinz Bär Schmusetuch;3700335235159;8.75
8903516;Stern Schlenker-Hase 25cm    ;3700335235166;12.15
8903517;Hase Matrose Kuscheltier     ;3700335235173;12.15
8903518;Kleiner Prinz Schlenker 25cm ;3700335235180;12.15
8903519;Musikspieluhr Hase Stern 14cm;3700335235197;14.45
8903520;Musikspieluhr Hase Matrose 14;3700335235203;14.45
8903521;Musikspieluhr Prinz Bär 14cm ;3700335235210;14.45
8903523;Minizoo Affe,rosa 15cm       ;3700335235234;7.55
8903524;Minizoo Affe,nature 15cm     ;3700335235241;7.55
8903525;Minizoo Flamingo 15cm        ;3700335235258;7.55
8903526;Minizoo Pfau 15cm            ;3700335235265;7.55
8903527;Minizoo Einhorn 15cm         ;3700335235272;7.55
8903528;Minizoo Koala 15cm           ;3700335235289;7.55
8903529;Minizoo Panda 15cm           ;3700335235296;7.55
8903530;Minizoo Katze 15cm           ;3700335235302;7.55
8903531;Prinzessin Emma 30cm         ;3700335235319;12.85
8903532;Prinzessin Constance 30cm    ;3700335235326;12.85
8903533;Prinzessin Ombelline 30cm    ;3700335235333;12.85
8903535;Traumfänger Einhorn Schmusetu;3700335235357;10
8903536;Traumfänger Panda Schmusetuch;3700335235364;10
8903537;Traumfänger Bär Schmusetuch 2;3700335235371;10
8903538;Traumfänger Katze Schmusetuch;3700335235388;10
8903539;Traumfänger Schlenker-Einhorn;3700335235395;9.45
8903540;Traumfänger Schlenker-Panda 2;3700335235401;9.45
8903541;Traumfänger Schlenker-Bär 20c;3700335235418;9.45
8903542;Traumfänger Schlenker-Katze 2;3700335235425;9.45
8903543;Traumfänger Schlenker-Einhorn;3700335235432;13
8903544;Traumfänger Schlenker-Panda 2;3700335235449;13
8903545;Traumfänger Schlenker-Bär 28c;3700335235456;13
8903546;Traumfänger Katze mit Schmuse;3700335235463;13
8903547;Traumfänger Einhorn Schmusetu;3700335235470;14.25
8903548;Traumfänger Panda Schmusetuch;3700335235487;14.25
8903549;Traumfänger Bär Schmusetuch B;3700335235494;14.25
8903550;Traumfänger Katze Schmusetuch;3700335235500;14.25
8903551;Trop Mimi Bär,rosa 20cm      ;3700335235517;9.85
8903552;Trop Mimi Bär,rosa 30cm      ;3700335235524;12.5
8903553;Trop Mimi Bär,blau 20cm      ;3700335235531;9.85
8903554;Trop Mimi Bär,blau 30cm      ;3700335235548;12.5
8903555;Trop Mimi Bär,weiss 20cm     ;3700335235555;9.85
8903556;Trop Mimi Bär,weiss 30cm     ;3700335235562;12.5
8903560;Bär Collection,weiss 30cm    ;3700335235609;14.95
8903561;Bär Collection,hellblau 30cm ;3700335235616;14.95
8903562;Bär Collection,dunkelrosa 30c;3700335235623;14.95
8903563;Bär Collection,natur 30cm    ;3700335235630;14.95
8903564;Bär Collection,rot 30cm      ;3700335235647;14.95
8903565;Bär Collection,schwarz 30cm  ;3700335235654;14.95
8903566;Bär Collection,nachtblau 30cm;3700335235661;14.95
8903567;Bär Collection,dunkelblau 30c;3700335235678;14.95
8903568;Bär Collection,rosa 30cm     ;3700335235685;14.95
8903569;Bär Collection,natur 40cm    ;3700335235692;25.25
8903570;Bär Collection,dunkelblau 40c;3700335235708;25.25
8903571;Bär Collection,rosa 40cm     ;3700335235715;25.25
8903572;Bär Collection,natur 60cm    ;3700335235722;50
8903573;Bär Collection,dunkelblau 60c;3700335235739;50
8903574;Bär Collection,rosa 60cm     ;3700335235746;50
8903575;Bär Collection,natur 80cm    ;3700335235753;85
8903576;Bär Collection,dunkelblau 80c;3700335235760;85
8903577;Bär Collection,rosa 80cm     ;3700335235777;85
8903578;Bär Collection,natur 120cm   ;3700335235784;176
8903579;Bär Collection,dunkelblau 120;3700335235791;176
8903580;Bär Collection,rosa 120cm    ;3700335235807;176
8903581;Bär Collection,natur 200cm   ;3700335235814;855
8903582;Bär Collection,dunkelblau 200;3700335235821;855
8903583;Bär Collection,rosa 200cm    ;3700335235838;855
8903584;Bär Collection,weiss 37cm    ;3700335235845;19.75
8903585;Bär Collection,hellblau 37cm ;3700335235852;19.75
8903586;Bär Collection,dunkelrosa 37c;3700335235869;19.75
8903587;Bär Collection,natur 37cm    ;3700335235876;19.75
8903588;Bär Collection,rot 37cm      ;3700335235883;19.75
8903589;Bär Collection,schwarz 37cm  ;3700335235890;19.75
8903591;Bär Collection,dunkelblau 37c;3700335235913;19.75
8903592;Bär Collection,rosa 37cm     ;3700335235920;19.75
8901057;Hippo 38cm                   ;3700349310576;21.45
8901058;Hippo 23 cm                  ;3700349310583;12.5
8901059;Hippo 14cm                   ;3700349310590;7.55
8901153;Calin'Ours,elfenbein 25cm    ;3700349311535;10.45
8901154;Calin'Ours,beige 25cm        ;3700349311542;10.45
8901155;Calin'Ours,braun 25cm        ;3700349311559;10.45
8901157;Calin'Ours,elfenbein 35cm    ;3700349311573;15.95
8901158;Calin'Ours,beige 35cm        ;3700349311580;15.95
8901159;Calin'Ours,braun 35cm        ;3700349311597;15.95
8901169;Handpuppe Katze,gestreift    ;3700349311696;7.55
8901197;Hippo 120cm                  ;3700349311979;213.15
8901223;Handpuppe Bär                ;3700349312235;7.55
8901224;Handpuppe Kuh,weiss          ;3700349312242;7.55
8901225;Handpuppe Hund               ;3700349312259;7.55
8901226;Handpuppe Elefant            ;3700349312266;7.55
8901227;Handpuppe Löwe               ;3700349312273;7.55
8901228;Handpuppe Hase,elfenbein     ;3700349312280;7.55
8901259;Handpuppe Hippo              ;3700349312594;7.55
8901260;Handpuppe Esel               ;3700349312600;7.55
8901263;Hippo 60cm                   ;3700349312631;38.95
8901278;Handpuppe Maus               ;3700349312785;7.55
8901283;Elefant 23cm                 ;3700349312839;12.5
8901284;Elephant 38cm                ;3700349312846;21.45
8901285;Elephant 60cm                ;3700349312853;38.95
8901286;Elephant 80cm                ;3700349312860;72.75
8901287;Hippo 80cm                   ;3700349312877;72.75
8901340;Calin'Ours,elfenbein 50cm    ;3700349313409;27
8901341;Calin'Ours,beige 50cm        ;3700349313416;27
8901424;Lapinou 35cm                 ;3700349314246;11.1
8901454;Kroko 40cm                   ;3700349314543;9.1
8901459;Hase Eliott 30cm             ;3700349314598;11.95
8901926;Schaukelpferd mit Soundeffekt;3700349319265;90
8901948;Elefant 14cm                 ;3700349319487;7.55
8902033;Display Hasen,2x6ass         ;3700349320339;7.25
8902061;Hase Marius 30cm             ;3700349320612;17.7
8902132;Handpuppe Z'Animoos Hase     ;3700349321329;7.55
8902135;Handpuppe Z'Animoos Katze    ;3700349321350;7.55
8902145;Sweety Hase 40cm             ;3700349321459;12.5
8902146;Sweety Bär 40cm              ;3700349321466;12.5
8902147;Sweety Maus 40cm             ;3700349321473;12.5
8902210;Les Authentiques Löwe 20cm   ;3700349322104;17.45
8902212;Les Authentiques Panda 20cm  ;3700349322128;17.45
8902213;Les Authentiques Tiger 20cm  ;3700349322135;17.45
8902217;Les Authentiques Panda,rot 20;3700349322173;17.45
8902218;Les Authentiques Koala 20cm  ;3700349322180;17.45
8902233;Display Z'Animoos,6x2ass 15cm;3700349322333;7.25
8902296;Hase Marius 20cm             ;3700349322968;12.5
8902297;Hase Marius 40cm             ;3700349322975;27
8902298;Hase Marius 50cm             ;3700349322982;30
8902315;Sweety 30cm mit Doudou,3x2ass;3700349323156;9.85
8902319;Hund Cookie 25cm             ;3700349323194;7.55
8902320;Hund Cookie 40cm             ;3700349323200;11.1
8902321;Hund Cookie 50cm             ;3700349323217;18.95
8902322;Hund Cookie 75cm             ;3700349323224;29.5
8902332;Hund Brownie 23cm 2x2ass     ;3700349323323;10.85
8902343;Les Authentiques Schaf 20cm  ;3700349323439;17.45
8902344;Les Authentiques Tiger,weiss ;3700349323446;17.45
8902430;Copains Calins Hase,beige 25c;3700349324306;10.85
8902431;Copains Calins Hase,beige 40c;3700349324313;14.65
8902436;Copains Calins Hase, rose 50c;3700349324368;21.65
8902437;Copains Calins Hase, rose 70c;3700349324375;30.95
8902452;Giraffe 38cm                 ;3700349324528;23.95
8902469;Bär Calin,honig 21cm         ;3700349324696;5
8902520;Pat'Ours,natur 50cm          ;3700349325204;22.95
8902521;Gros'Ours,natur 65cm         ;3700349325211;32.5
8902522;Gros'Ours,natur 90cm         ;3700349325228;68.15
8902523;Pat'Ours,honig 50cm          ;3700349325235;22.95
8902524;Gros'Ours,honig 65cm         ;3700349325242;32.5
8902525;Gros'Ours,honig 90cm         ;3700349325259;68.15
8902526;Pat'Ours,weiss 50cm          ;3700349325266;22.95
8902527;Pat'Ours,weiss 65cm          ;3700349325273;32.5
8902532;Pat'Ours,weiss 90cm          ;3700349325327;68.15
8902533;Bär Calin,elfenbein 21cm     ;3700349325334;5
8902540;Hasen 5x2ass                 ;3700349325402;7.85
8902546;Display Bauernhof,10x1ass    ;3700349325464;7.55
8902567;Eisbär 30cm                  ;3700349325679;12.15
8902568;Eisbär 50cm                  ;3700349325686;24.95
8902570;Einhorn,silber 60cm          ;3700349325709;32.5
8902571;Maus Boulidoux 20cm          ;3700349325716;9.6
8902572;Schaf Boulidoux 20cm         ;3700349325723;9.6
8902573;Hase Boulidoux 20cm          ;3700349325730;9.6
8902574;Bär Boulidoux 20cm           ;3700349325747;9.6
8902575;Hippo Boulidoux 20cm         ;3700349325754;9.6
8902576;Kuh Boulidoux 20cm           ;3700349325761;9.6
8902590;Handpuppe Soft Eule          ;3700349325907;7.55
8902591;Handpuppe Soft Katze         ;3700349325914;7.55
8902592;Handpuppe Soft Bär           ;3700349325921;7.55
8902593;Handpuppe Soft Frosch        ;3700349325938;7.55
8902594;Handpuppe Soft Hase          ;3700349325945;7.55
8902595;Handpuppe Soft Panda         ;3700349325952;7.55
8902596;Handpuppe Soft Pinguin       ;3700349325969;7.55
8902597;Handpuppe Soft Schaf         ;3700349325976;7.55
8902598;Handpuppe Soft Schwein       ;3700349325983;7.55
8902599;Handpuppe Soft Hund          ;3700349325990;7.55
8902602;Les Authentiques Pferd 20cm  ;3700349326027;17.45
8902604;Les Authentiques Dalmatiner 2;3700349326041;17.45
8902628;Hippo Girl 25cm              ;3700349326287;13.5
8902629;Hippo Girl 38cm              ;3700349326294;22.95
8902635;Twist Maus Etoile 25cm       ;3700349326355;12.5
8902647;Yoopy Wiesentiere 26cm 4x3ass;3700349326478;7
8902649;Twist Maus Etoile 35cm       ;3700349326492;17.7
8902659;Einhorn,gold 23cm            ;3700349326591;13.5
8902678;Einhorn,silber 35cm          ;3700349326782;12.5
8902715;Softy Bär,natur 25cm         ;3700349327154;12.15
8902716;Softy Bär,natur 45cm         ;3700349327161;20
8902717;Softy Bär,natur 70cm         ;3700349327178;45
8902718;Softy Bär,honig 25cm         ;3700349327185;12.15
8902719;Softy Bär,honig 45cm         ;3700349327192;20
8902721;Softy Hund,natur 25cm        ;3700349327215;12.15
8902722;Softy Hund,natur 45cm        ;3700349327222;20
8902723;Softy Hund,natur 70cm        ;3700349327239;45
8902724;Softy Hund Scottish 25cm     ;3700349327246;12.15
8902725;Softy Hund Scottish 45cm     ;3700349327253;20
8902726;Softy Hund Scottish 70cm     ;3700349327260;45
8902727;Softy Hase,perlweiss 25cm    ;3700349327277;12.15
8902728;Softy Hase,perlweiss 45cm    ;3700349327284;20
8902729;Softy Hase,perlweiss 70cm    ;3700349327291;45
8902730;Softy Hase Ulysse 25cm       ;3700349327307;12.5
8902731;Softy Hase Ulysse 30cm       ;3700349327314;17.7
8902732;Softy Hase Ulysse 40cm       ;3700349327321;27
8902733;Fluffy Hase,natur 38cm       ;3700349327338;10
8902734;Fluffy Hase,rosa 38cm        ;3700349327345;10
8902735;Fluffy Hase,perlweiss 38cm   ;3700349327352;10
8902736;Fluffy Hase Lange Beine,natur;3700349327369;14.95
8902737;Fluffy Hase Lange Beine,rosa ;3700349327376;14.95
8902738;Fluffy Hase Lange Beine,perlw;3700349327383;14.95
8902739;Softy Igel 20cm              ;3700349327390;10
8902760;Faultier 25cm                ;3700349327604;7
8902761;Faultier 40cm                ;3700349327611;11.1
8902762;Schlüsselanhänger Einhorn,gol;3700349327628;6
8902763;Schlüsselanhänger Einhorn,sil;3700349327635;6
8902764;Schlüsselanhänger Einhorn,ros;3700349327642;6
8902765;Twist Einhorn 25cm           ;3700349327659;9.6
8902766;Flamingo,rosa 30cm           ;3700349327666;12.5
8902768;Schwan,rosa 30cm             ;3700349327680;12.5
8902769;Einhorn,gold 45cm            ;3700349327697;32.5
8902770;Einhorn Lang 100cm           ;3700349327703;92.5
8902771;Flamingo,rosa 45cm           ;3700349327710;17.7
8902772;Schwan,rosa 45cm             ;3700349327727;17.7
8902773;Flamingo,rosa 80cm           ;3700349327734;42.5
8902774;Schwan,rosa 80cm             ;3700349327741;42.5
8902783;Schlüsselanhänger Schwan,rosa;3700349327833;6
8902784;Schlüsselanhänger Flamingo,ro;3700349327840;6
8902785;Schlüsselanhänger Schwan,weis;3700349327857;6
8902786;Schwan,weiss 30cm            ;3700349327864;12.5
8902787;Schwan,weiss 45cm            ;3700349327871;17.7
8902796;Schlüsselanhänger Lama,weiss ;3700349327963;7.25
8902797;Lama,weiss 20cm              ;3700349327970;10
8902798;Lama,weiss 30cm              ;3700349327987;14.65
8902804;Lama,weiss 85cm              ;3700349328045;85
8902852;Twist Einhorn 35cm           ;3700349328526;14.65
8902857;Pomponnette 25cm             ;3700349328571;12.5
8902858;Pomponnette 35cm             ;3700349328588;18.95
8902901;Elephant'Dou 25cm            ;3700349329011;11.1
